source,target
336090,128677
45724,21720
259157,21720
448420,21718
394835,516781
238580,21675
433559,21676
8843,128383
55066,275099
65528,42417
302876,42431
327399,42429
327403,42429
441685,66997
4724,67001
259710,91976
492242,91976
526724,91976
352951,301443
47383,301409
99493,301409
146230,301416
412086,445090
294354,415329
244305,415378
374234,445388
262792,391531
219624,391537
166215,463486
166217,463486
484923,339284
164047,237144
20752,500566
392788,500566
148609,242857
74283,381352
7591,333187
73102,333187
154072,333187
186816,333187
262241,333187
424992,333187
365173,308777
74795,71674
254591,518383
446652,429134
401177,405238
202081,209210
234805,145305
498926,145305
15782,306069
80305,291769
95285,291769
469455,291827
153475,529765
182589,529765
253183,529765
270718,529765
528637,5417
189236,86267
136028,543148
136029,543148
56758,434381
232128,434381
64987,507656
197844,507656
264647,507656
544229,507656
114297,543836
544516,543838
547478,543838
538454,538534
543221,543645
518247,548234
548235,548234
548234,548235
528460,538669
79776,209574
79785,209574
546333,209574
887,507659
518243,507659
536691,536692
536692,536691
181363,482668
498849,482668
248888,482610
489948,482616
60334,81803
430780,38299
17648,17651
395198,17651
17651,17648
27941,17648
223912,17648
395199,17648
519773,546921
87671,87669
347160,87669
34845,87671
87669,87671
37388,87658
89497,87658
98611,87658
545997,87658
131188,18754
196964,419024
36843,96792
132278,96792
132286,96792
526185,395197
518002,194938
31428,396731
193281,396731
216265,396731
340577,396731
464019,396740
482362,396740
539656,474870
176862,499701
465891,499701
327642,499692
73260,78358
195165,78358
339436,78358
159212,78349
23912,8642
324103,8642
429248,8642
510571,8642
189930,196292
283148,29177
447123,29177
170011,29182
546898,29182
75714,29175
335451,29145
324623,152299
441667,152299
83201,152300
279494,152300
170103,522752
458078,152321
497931,152321
491211,425540
224605,39193
130136,357578
453512,357577
287820,333319
316535,333310
153135,333316
249071,333316
388401,333316
401181,333316
493465,470278
482364,333306
482368,333306
183931,336997
71482,532067
362190,326900
70101,292043
519414,292043
446214,453289
250114,453299
278780,82503
46844,453310
177099,453310
291803,453310
299627,453310
301788,453310
308915,453310
317689,453310
429327,429366
487828,429366
3979,429373
16020,429376
1711,429315
232101,429315
183275,429322
434466,429322
369509,516567
429366,429327
177619,405398
369817,405412
167215,384955
481595,401343
325101,505195
304202,78074
417543,78074
78065,78067
371688,78067
364657,244304
478778,61984
259052,61993
433286,86764
87166,86762
106321,86762
541379,86763
46815,86772
419410,86772
470517,86772
141847,160793
171088,160793
14035,160779
157162,160779
351910,185860
153485,68608
384079,68608
332038,52390
20931,240580
119789,240580
308184,240580
374141,240580
112223,232970
175954,232970
505220,232970
252393,444891
124448,539397
302459,323510
9101,371765
371762,371765
371766,371765
443459,371765
483380,371765
371765,371762
249203,222576
443249,222576
122787,301492
302444,301492
431729,300225
132648,236963
37513,300230
529883,300230
541110,300230
351783,413324
447536,433186
433186,413314
48706,27154
60540,100901
240665,100901
472686,100901
383881,375515
481721,296214
351297,351967
113361,247264
246713,247251
147335,299797
93705,16435
365593,16435
503652,96127
375615,37179
310871,37176
545994,109595
545995,109595
236257,109599
237648,109599
285801,109599
265481,109600
546019,109600
213621,109604
48949,134157
545725,134157
542443,134153
113550,134152
216477,134152
546447,134152
362007,134122
134132,134136
11512,134132
82620,134132
142448,134132
165704,134132
206628,134132
432476,134132
543215,134132
363668,134135
293034,134140
340312,134140
503291,134140
425251,134138
60117,60119
352307,60119
376302,60119
60119,60117
377994,60117
91935,60187
33792,60192
44901,60192
163640,60192
170116,60192
172377,60192
352367,60192
417732,60192
546766,60192
43094,60197
228839,60197
285399,60197
546325,60197
12628,60190
205180,60190
83321,60184
206489,60184
548158,60184
60180,60178
167820,60173
544675,60173
261115,2679
280918,479921
280920,479921
526530,175101
804,538563
403626,528875
323564,279829
287285,255463
423668,525960
138405,206475
138406,206475
278058,133870
294312,133870
440511,133870
228168,285051
458302,285051
445413,498645
139992,537348
223554,537348
342616,537348
139196,9081
312656,9081
28867,9079
505629,354153
286975,354150
69700,354144
108553,378166
313754,378166
313755,378166
421176,378166
457779,378166
517517,225733
10469,126280
316267,126280
331265,126280
45457,402076
136413,402076
207114,402076
372864,402076
48327,402058
120954,402061
240658,402061
7848,402056
489838,402056
308181,364444
323689,364444
513439,402060
2535,509417
369426,426013
98021,239589
281878,239589
19888,92557
73812,478863
44565,501891
470642,70086
379494,12266
20287,12290
397027,12290
246021,32796
419238,32797
22924,32765
86761,57283
176901,57283
321952,309389
405217,228161
410828,383680
79443,319033
179736,391180
197833,391180
333966,421488
284768,13197
407869,13197
142885,13194
504448,13194
43116,13190
166791,13190
400139,13190
407105,13190
426596,13190
274415,502867
223377,33689
324466,33689
507379,33689
382635,33683
125598,107632
313945,107636
530200,107635
70958,546387
546385,546387
546388,546387
543917,542932
241184,546384
433237,546384
545143,546384
21675,546382
403571,403569
60879,545913
255991,545913
264836,545913
278538,545913
102840,460250
177371,460250
240268,460250
91035,427469
543670,543093
247526,427426
247530,427426
290743,427426
243909,546873
279913,546873
469510,546873
14414,546872
149538,546872
184261,546872
220682,546872
389976,546872
545854,546872
316869,427428
432506,427428
546960,427428
546963,427428
175280,545642
548140,545642
468715,88539
544658,88539
543801,355686
543802,355686
414314,545644
544492,545644
223897,545643
362946,545643
511126,545643
544837,545643
119506,542440
120442,355719
476932,389442
179565,30459
20680,154355
203467,154355
80314,80327
80338,80327
489015,80340
80336,80337
489018,80334
80327,80314
44252,546573
534523,546573
399531,274840
48453,340454
457118,340454
507549,340454
19444,410451
106787,27460
98668,51887
496812,51887
250620,357840
444559,357840
11765,292399
461765,191251
265695,161416
375262,161416
432828,501593
417884,97073
2627,2669
99726,15782
306069,15782
2669,2627
541172,320204
515846,441542
441542,515846
465852,515846
298147,465862
342411,465862
422110,465862
221346,266011
365406,266011
530359,208685
82058,540306
82121,540306
85357,85350
385312,482906
385315,331486
482887,482888
527368,482888
482888,482887
265332,223836
326576,223836
144383,445844
48343,248722
38697,248709
282061,201837
184427,314836
4040,314783
136982,314783
199570,314783
159121,314785
364228,314785
466670,314785
533073,314785
282351,273138
441766,220943
520226,297696
298387,297703
162713,297711
434177,283333
368579,283327
496070,521693
353281,283340
442286,283340
52726,283346
243226,283346
269160,283346
169423,528417
465191,528417
536318,540058
369626,281597
143453,305371
437136,506431
179236,258947
439323,258947
20548,258948
363448,419269
178742,532725
334621,112587
541293,112587
23391,117241
7181,162439
90859,363513
512752,363513
73927,307045
121590,224308
334548,224308
158289,224314
235313,127506
335652,127506
263211,425450
288236,425450
396677,425450
425466,425450
428867,425450
439939,425450
474021,425450
117760,524679
427285,129342
28372,489656
174228,489656
478857,441057
404573,342096
456106,342096
8591,143844
8593,143844
116201,143836
360124,143836
536898,143836
72868,143834
123094,143834
169993,143834
290612,310160
37333,292763
477209,430121
59150,430119
537893,406061
192098,382260
491853,382260
239092,171797
16457,542780
263529,378212
399632,378212
247825,137219
547721,546346
545989,546348
458942,546344
31030,546337
92974,546337
172497,546337
379649,546337
510036,546337
544069,546337
545456,546337
125484,537101
333303,546834
192827,546829
423403,546829
36157,546826
22430,354767
301012,354767
411515,354767
548094,354767
280558,546833
84184,546820
90514,546820
172489,546820
228560,548278
102979,546822
398650,546822
69110,543071
90695,543071
365480,543071
513493,543071
546562,543071
454785,534970
413560,547253
545212,547253
546058,547253
547001,547253
42070,535779
48774,535779
463596,535779
546282,535779
82583,543255
181726,543255
535895,543255
121513,178212
151438,178212
543926,178212
276717,543657
127346,547257
38338,547709
56084,482423
12645,151269
107093,151269
209743,7591
333187,7591
383910,7591
59340,7590
359880,7590
516266,7590
7587,516266
7590,516266
279376,516266
228573,7587
153671,522989
29331,198884
29344,198884
350798,198884
290063,198886
419510,291631
83165,245730
253416,525072
122914,265346
92963,90862
502413,90857
320317,543522
80321,279032
536772,279032
191238,243635
319799,319798
38856,319799
319798,319799
13511,343927
338139,343923
387960,343923
226333,542626
13231,368007
434680,368007
227419,391982
413972,391982
400016,229202
201569,475905
291106,116448
190933,539648
83474,116453
148679,187959
70302,116454
124272,116454
201389,116454
49149,187969
148337,545846
148345,148337
545846,148337
546230,148337
404788,501120
477202,84743
226345,84752
135299,84749
401180,235403
521412,235403
84722,521470
84727,521470
249186,1148
84724,84727
521470,84727
60796,260637
446655,260617
306828,383739
5879,260698
60478,383738
150327,114732
185709,114732
332264,114732
340849,542477
206615,359894
285001,359891
168272,359909
217172,359902
370261,359905
117859,335633
310030,335633
186699,333080
165693,333042
268523,419523
342129,419523
497937,419523
357406,357301
37690,357318
233948,357318
36707,381257
341305,381257
104193,405153
460643,405158
211245,542941
285324,542941
98146,158385
377921,453018
368565,398622
309391,301788
404571,301788
453310,301788
531962,301788
531966,301788
229167,275002
414590,275002
98407,92309
473304,92309
243244,287671
60658,263181
546384,545143
2949,317047
235885,317047
302792,497683
326467,497683
227381,534767
1083,212525
34031,212525
343135,212525
350675,190453
164482,226090
213669,226090
67649,165469
375529,165462
138267,466905
181625,466905
30665,165465
97568,165465
349599,165465
59211,140549
259054,140545
151409,140541
176971,140541
306684,140541
317406,140541
161166,527449
298337,527449
9376,252006
17055,252006
44875,252006
520874,252006
472624,176901
545424,176899
61076,176900
239417,176900
320026,176895
450544,176895
514915,176895
543066,176895
151750,176908
176604,176908
151751,542826
176908,542826
543762,151748
151748,543762
542826,151751
6944,151749
151755,151749
485502,151749
44840,151752
44842,151752
547938,151752
151752,151755
546865,151755
151749,151753
548136,542831
185084,151771
185086,151771
545786,546169
481680,151774
17760,151778
63037,151778
127170,151778
151776,151778
205303,151778
338347,151778
519640,151778
544233,127167
492397,127168
494704,127168
127165,127173
536836,127173
371867,127110
15709,127108
89487,127108
157832,127108
188190,127108
210700,127108
512321,127108
541964,127108
548068,127108
164484,127124
18018,544623
10076,297681
438983,297681
293883,528631
472176,528631
539941,528631
543027,528631
544046,528631
542189,528630
543741,528630
327419,538501
263895,544621
306183,544621
279993,538500
470673,538500
542222,220854
133856,220855
235005,297679
397240,273217
210915,273256
275557,273256
288882,273256
174209,273259
215313,273259
523991,273259
546270,273259
317481,75023
408161,75023
243905,273265
273245,273273
544193,273251
545449,273251
206797,74974
226349,74974
265818,273250
350894,273250
250886,206688
504701,223897
545643,223897
165201,223895
223909,223912
338888,223912
226335,533668
232071,546131
331643,546131
545314,546131
301900,280309
36846,386938
36853,386938
545207,386938
150640,386937
202132,386937
450697,386937
466757,386937
546492,386937
330918,386934
398941,386934
424723,386941
424724,386941
537640,386941
532972,280353
105465,546130
134654,546130
531834,546130
507844,142620
539187,523743
288217,224350
446452,224320
113357,391129
190470,391129
239477,391129
283992,391129
313680,391129
391132,152221
152221,391132
423016,152211
68076,152213
68077,152213
149707,21647
399550,21685
21685,399550
315786,399550
187616,162448
162448,187616
4841,187615
358232,187625
412702,187625
45730,187623
78309,465448
225011,449721
419672,449721
109474,53858
31986,369843
199625,369812
521471,369812
405412,369817
13801,369815
197024,369821
547176,369821
119513,538633
34219,252774
122236,321559
195862,321559
240108,321559
240110,321559
545666,321559
30391,400878
297163,183750
480999,183750
469428,474901
482183,474901
214639,499647
107773,499650
291359,10207
72500,10194
42193,30687
97640,30672
218323,30664
219761,524972
352623,524972
198759,250862
288914,250871
453856,250894
166953,238317
161682,417328
163110,417328
221871,417328
18625,87427
146646,87427
332740,87427
215133,253187
457613,299742
489492,299742
255847,460926
223813,412769
246231,114780
425018,114780
514647,114780
15412,139474
369812,139474
123723,497932
191405,342836
130669,284616
41283,274216
41431,274216
133232,274216
173955,274216
325873,274216
364511,274216
426151,274216
429157,274216
116239,274214
437828,274217
